treated,age,age_2,educ,nodegree,black,hisp,married,re75,re75_dummy,re74,re74_dummy,re_diff_pre,afdc75,nchildren75,haschild,re79
1.0,34,1156,12,0,1,0,0,3360.751,1,3360.751,1,0.0,1,2,1,9583.995
1.0,24,576,12,0,1,0,0,10041.65,1,10041.65,1,0.0,1,1,1,8918.33
1.0,25,625,11,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,6881.44
1.0,53,2809,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,5266.545
1.0,41,1681,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,20,400,8,1,1,0,0,2096.57,1,1718.255,1,378.31500000000005,1,1,1,0.0
1.0,41,1681,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,10265.77
1.0,43,1849,11,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,15846.49
1.0,35,1225,10,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,6155.536
1.0,50,2500,9,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,34,1156,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,10236.03
1.0,28,784,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,36,1296,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,28,784,11,1,1,0,0,0.0,0,0.0,0,0.0,1,0,0,0.0
1.0,29,841,10,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,10539.48
1.0,27,729,10,1,1,0,0,1074.629,1,1074.629,1,0.0,1,4,1,0.0
1.0,43,1849,9,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,10477.15
1.0,42,1764,12,0,0,0,0,0.0,0,0.0,0,0.0,1,2,1,10408.81
1.0,26,676,11,1,1,0,0,2321.621,1,2321.621,1,0.0,1,1,1,158.513
1.0,24,576,12,0,1,0,0,786.9132,1,786.9132,1,0.0,1,2,1,0.0
1.0,27,729,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,37,1369,12,0,0,1,0,0.0,0,0.0,0,0.0,1,3,1,10374.41
1.0,46,2116,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,35,1225,9,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,8578.672
1.0,29,841,11,1,1,0,0,1088.98,1,1088.98,1,0.0,1,1,1,8601.919
1.0,22,484,11,1,1,0,0,1311.848,1,0.0,0,1311.848,1,1,1,0.0
1.0,27,729,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,10720.28
1.0,41,1681,12,0,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,33,1089,10,1,1,0,0,8569.352,1,11108.91,1,-2539.557999999999,1,3,1,12172.69
1.0,29,841,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,30,900,8,1,1,0,0,0.0,0,0.0,0,0.0,1,6,1,8152.406
1.0,40,1600,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,10286.27
1.0,35,1225,8,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,8133.38
1.0,53,2809,12,0,0,0,0,0.0,0,0.0,0,0.0,1,1,1,9972.459
1.0,36,1296,10,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,8368.637
1.0,29,841,9,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,19678.47
1.0,33,1089,0,1,0,1,0,5318.252,1,5335.2,1,-16.94799999999941,1,1,1,8940.557
1.0,27,729,12,0,1,0,0,80.26376,1,0.0,0,80.26376,1,1,1,2709.065
1.0,28,784,11,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,12656.78
1.0,48,2304,9,1,1,0,0,232.452,1,253.584,1,-21.132000000000005,1,2,1,0.0
1.0,32,1024,9,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,8645.395
1.0,26,676,10,1,0,1,0,0.0,0,0.0,0,0.0,1,1,1,8285.977
1.0,33,1089,8,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,9971.271
1.0,25,625,9,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,32,1024,7,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,41,1681,8,1,0,1,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,39,1521,11,1,1,0,0,440.1534,1,0.0,0,440.1534,1,3,1,1672.391
1.0,39,1521,5,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,30,900,10,1,1,0,0,1726.22,1,1883.149,1,-156.92899999999986,1,2,1,8591.265
1.0,38,1444,12,0,1,0,0,1388.524,1,1388.524,1,0.0,1,4,1,25214.96
1.0,33,1089,9,1,0,1,0,0.0,0,0.0,0,0.0,1,3,1,7913.664
1.0,51,2601,12,0,1,0,0,7507.817,1,7626.194,1,-118.3770000000004,1,1,1,10789.39
1.0,25,625,11,1,1,0,0,3666.178,1,3666.178,1,0.0,1,2,1,3218.442
1.0,33,1089,12,0,1,0,0,306.2604,1,612.5208,1,-306.2604,1,2,1,12223.29
1.0,35,1225,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,1593.142
1.0,32,1024,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,46,2116,5,1,0,0,0,0.0,0,0.0,0,0.0,1,1,1,2879.477
1.0,47,2209,10,1,0,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,43,1849,9,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,23,529,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,52,2704,5,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,25,625,8,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,37,1369,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,11745.81
1.0,25,625,11,1,1,0,0,390.1336,1,0.0,0,390.1336,1,1,1,0.0
1.0,42,1764,12,0,1,0,0,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,37,1369,11,1,1,0,0,6523.865,1,6523.865,1,0.0,1,3,1,10374.41
1.0,35,1225,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,8676.793
1.0,33,1089,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,17461.87
1.0,31,961,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,9830.938
1.0,33,1089,10,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,11189.9
1.0,45,2025,12,0,0,0,0,0.0,0,0.0,0,0.0,1,2,1,8257.792
1.0,34,1156,11,1,1,0,0,8524.67,1,8524.67,1,0.0,1,1,1,2524.832
1.0,42,1764,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,35,1225,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,26,676,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,9360.267
1.0,40,1600,7,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,6916.219
1.0,44,1936,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,2013.997
1.0,42,1764,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,42,1764,3,1,0,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,35,1225,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,6950.163
1.0,24,576,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,25,625,9,1,1,0,0,2001.857,1,3002.785,1,-1000.928,1,1,1,0.0
1.0,40,1600,9,1,1,0,0,3253.338,1,3549.096,1,-295.7579999999998,1,3,1,0.0
1.0,28,784,10,1,1,0,1,409.1515,1,1227.454,1,-818.3025,1,3,1,1543.519
1.0,27,729,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,15637.99
1.0,43,1849,10,1,0,0,0,6512.028,1,1732.037,1,4779.991,1,1,1,11175.58
1.0,40,1600,10,1,1,0,0,4537.485,1,4537.485,1,0.0,1,4,1,10166.92
1.0,22,484,10,1,1,0,0,3767.53,1,3039.709,1,727.8210000000004,1,1,1,2295.289
1.0,41,1681,10,1,0,0,0,2431.377,1,2448.073,1,-16.695999999999913,1,3,1,7506.234
1.0,29,841,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,8656.17
1.0,40,1600,11,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,11010.34
1.0,41,1681,10,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,21,441,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,10028.54
1.0,33,1089,14,0,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,33,1089,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,8620.365
1.0,39,1521,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,11411.85
1.0,26,676,11,1,1,0,0,1029.61,1,981.8278,1,47.78219999999988,1,2,1,0.0
1.0,33,1089,11,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,35,1225,10,1,0,1,1,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,43,1849,5,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,34,1156,8,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,8110.816
1.0,24,576,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,763.2239
1.0,37,1369,12,0,0,1,0,0.0,0,0.0,0,0.0,1,2,1,10374.41
1.0,37,1369,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,10425.33
1.0,36,1296,7,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,38,1444,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,10236.03
1.0,38,1444,9,1,0,1,0,4562.904,1,4562.904,1,0.0,1,3,1,9035.228
1.0,44,1936,8,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,4621.895
1.0,26,676,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,1678.069
1.0,26,676,13,0,1,0,0,3934.151,1,3934.151,1,0.0,1,2,1,0.0
1.0,31,961,10,1,1,0,0,3552.397,1,4736.529,1,-1184.1320000000003,1,3,1,0.0
1.0,50,2500,12,0,0,0,1,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,48,2304,9,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,25,625,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,28,784,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,6485.979
1.0,32,1024,8,1,1,0,0,2504.702,1,1791.882,1,712.8200000000002,1,3,1,5203.348
1.0,38,1444,10,1,1,0,0,1062.294,1,548.2007,1,514.0933000000001,1,1,1,0.0
1.0,24,576,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,11204.36
1.0,26,676,7,1,1,0,0,4377.6,1,4377.6,1,0.0,1,3,1,0.0
1.0,38,1444,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,51,2601,4,1,0,1,1,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,26,676,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,9046.733
1.0,33,1089,9,1,0,1,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,32,1024,14,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,10842.34
1.0,33,1089,11,1,1,0,0,6840.0,1,6840.0,1,0.0,1,3,1,0.0
1.0,43,1849,11,1,0,0,0,2422.909,1,2979.027,1,-556.1179999999999,1,1,1,383.7718
1.0,45,2025,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,13760.05
1.0,31,961,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,11815.42
1.0,25,625,7,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,6212.484
1.0,39,1521,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,44,1936,10,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,2460.883
1.0,46,2116,10,1,1,0,0,1901.555,1,1525.151,1,376.404,1,1,1,13681.6
1.0,32,1024,11,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,37,1369,10,1,1,0,0,0.0,0,0.0,0,0.0,1,6,1,0.0
1.0,44,1936,9,1,1,0,0,1874.41,1,1894.656,1,-20.245999999999867,1,3,1,8616.978
1.0,20,400,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,39,1521,11,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,35,1225,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,8732.149
1.0,55,3025,9,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,21,441,10,1,1,0,0,2268.638,1,2268.638,1,0.0,1,1,1,10651.01
1.0,25,625,8,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,28620.49
1.0,30,900,9,1,1,0,0,2036.117,1,2036.117,1,0.0,1,1,1,11411.85
1.0,26,676,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,35,1225,12,0,1,0,0,5435.472,1,5076.136,1,359.33599999999933,1,1,1,3647.982
1.0,36,1296,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,33,1089,10,1,1,0,0,1151.358,1,1151.358,1,0.0,1,3,1,12518.4
1.0,27,729,12,0,1,0,0,7405.534,1,7405.534,1,0.0,1,1,1,9697.22
1.0,42,1764,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,10374.41
1.0,44,1936,12,0,1,0,0,8271.197,1,9023.125,1,-751.9279999999999,1,1,1,4877.657
1.0,38,1444,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,10673.58
1.0,31,961,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,10342.56
1.0,35,1225,12,0,1,0,0,3244.322,1,3244.322,1,0.0,1,2,1,394.0455
1.0,36,1296,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,10058.07
1.0,32,1024,9,1,1,0,0,651.4973,1,651.4973,1,0.0,1,2,1,0.0
1.0,38,1444,11,1,1,0,0,9520.544,1,9520.544,1,0.0,1,2,1,0.0
1.0,40,1600,11,1,1,0,0,3848.543,1,9328.156,1,-5479.613000000001,1,2,1,8110.759
1.0,25,625,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,28,784,12,0,0,1,0,0.0,0,0.0,0,0.0,1,1,1,5887.463
1.0,25,625,11,1,1,0,0,1482.07,1,1482.07,1,0.0,1,1,1,2533.129
1.0,29,841,12,0,1,0,0,3702.66,1,3702.66,1,0.0,1,2,1,5671.612
1.0,33,1089,10,1,1,0,0,9119.93,1,9119.93,1,0.0,1,5,1,0.0
1.0,28,784,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,4461.145
1.0,33,1089,12,0,1,0,0,503.1756,1,670.9008,1,-167.72520000000003,1,2,1,10147.37
1.0,24,576,11,1,1,0,0,638.3478,1,592.704,1,45.643800000000056,1,2,1,2162.931
1.0,40,1600,12,0,1,0,0,0.0,0,0.0,0,0.0,1,0,0,8991.102
1.0,54,2916,10,1,0,1,1,0.0,0,0.0,0,0.0,1,1,1,13241.72
1.0,50,2500,4,1,0,1,0,0.0,0,0.0,0,0.0,1,0,0,5983.856
1.0,25,625,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,1125.782
1.0,29,841,13,0,1,0,0,1184.257,1,2842.217,1,-1657.96,1,4,1,0.0
1.0,23,529,9,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,8395.475
1.0,29,841,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,13201.53
1.0,39,1521,9,1,1,0,0,3292.487,1,3410.705,1,-118.21799999999983,1,3,1,8032.429
1.0,27,729,9,1,1,0,0,1598.554,1,2131.405,1,-532.8510000000001,1,3,1,8433.904
1.0,43,1849,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,37,1369,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,1361.692
1.0,31,961,12,0,1,0,0,3207.223,1,3207.223,1,0.0,1,2,1,4810.641
1.0,41,1681,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,31,961,10,1,1,0,0,1382.413,1,2764.826,1,-1382.413,1,1,1,1106.226
1.0,31,961,9,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,43,1849,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,28,784,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,6428.47
1.0,32,1024,15,0,1,0,0,392.368,1,470.8417,1,-78.47370000000001,1,4,1,0.0
1.0,43,1849,10,1,0,0,0,50.15182,1,0.0,0,50.15182,1,1,1,7482.068
1.0,37,1369,12,0,1,0,0,10341.31,1,10341.31,1,0.0,1,2,1,10803.89
1.0,35,1225,11,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,12386.69
1.0,31,961,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,26,676,9,1,1,0,0,1913.196,1,2923.397,1,-1010.201,1,2,1,4788.874
1.0,44,1936,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,4748.23
1.0,45,2025,12,0,1,0,0,0.0,0,0.0,0,0.0,1,0,0,7714.741
1.0,37,1369,8,1,0,1,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,38,1444,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,10772.89
1.0,35,1225,11,1,1,0,0,366.5226,1,0.0,0,366.5226,1,2,1,7683.298
1.0,27,729,10,1,1,0,0,818.2198,1,1636.44,1,-818.2202000000001,1,1,1,0.0
1.0,29,841,8,1,1,0,0,376.2429,1,0.0,0,376.2429,1,2,1,0.0
1.0,30,900,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,28,784,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,6331.027
1.0,31,961,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,35,1225,12,0,1,0,1,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,30,900,9,1,0,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,21,441,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,652.5752
1.0,43,1849,12,0,1,0,0,824.2667,1,824.2667,1,0.0,1,1,1,24206.85
1.0,29,841,12,0,1,0,0,1599.201,1,1370.359,1,228.8420000000001,1,3,1,15637.99
1.0,28,784,10,1,1,0,0,609.0841,1,604.2504,1,4.833700000000022,1,1,1,0.0
1.0,32,1024,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,1809.699
1.0,27,729,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,17133.77
1.0,28,784,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,13131.2
1.0,37,1369,12,0,1,0,0,10642.97,1,10642.97,1,0.0,1,1,1,4923.234
1.0,28,784,8,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,30,900,12,0,0,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,36,1296,12,0,0,1,0,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,27,729,11,1,0,1,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,35,1225,10,1,1,0,0,9642.078,1,9642.078,1,0.0,1,1,1,0.0
1.0,29,841,11,1,0,1,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,26,676,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,3090.754
1.0,42,1764,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,38,1444,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,10425.33
1.0,28,784,9,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,39,1521,12,0,1,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,45,2025,11,1,0,0,0,0.0,0,0.0,0,0.0,1,5,1,0.0
1.0,29,841,9,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,30,900,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,3754.184
1.0,25,625,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,7992.695
1.0,48,2304,11,1,1,0,0,0.0,0,0.0,0,0.0,1,0,0,0.0
1.0,31,961,4,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,37,1369,8,1,1,0,0,0.0,0,0.0,0,0.0,1,0,0,0.0
1.0,47,2209,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,34,1156,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,34,1156,12,0,1,0,0,779.976,1,779.976,1,0.0,1,2,1,0.0
1.0,40,1600,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,46,2116,3,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,11144.98
1.0,24,576,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,26,676,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,452.9328
1.0,35,1225,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,38,1444,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,9290.016
1.0,41,1681,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,10443.52
1.0,47,2209,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,38,1444,11,1,1,0,1,0.0,0,0.0,0,0.0,1,1,1,7992.695
1.0,32,1024,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,31,961,11,1,0,1,0,0.0,0,0.0,0,0.0,1,3,1,13024.37
1.0,37,1369,9,1,1,0,0,7699.121,1,7699.121,1,0.0,1,1,1,0.0
1.0,30,900,7,1,0,1,0,0.0,0,0.0,0,0.0,1,5,1,9544.456
1.0,47,2209,8,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,8385.125
1.0,25,625,12,0,1,0,0,476.6325,1,714.9488,1,-238.3163,1,1,1,0.0
1.0,39,1521,8,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,29,841,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,2198.878
1.0,21,441,9,1,1,0,1,3932.895,1,3932.895,1,0.0,1,1,1,4949.743
1.0,28,784,7,1,0,1,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,26,676,11,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,34,1156,10,1,0,1,0,0.0,0,0.0,0,0.0,1,4,1,11550.23
1.0,32,1024,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,35,1225,12,0,1,0,0,11921.52,1,11921.52,1,0.0,1,2,1,14571.87
1.0,35,1225,9,1,1,0,0,0.0,0,0.0,0,0.0,1,5,1,3472.699
1.0,21,441,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,36,1296,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,13071.75
1.0,20,400,10,1,1,0,0,1740.702,1,2320.937,1,-580.2349999999999,1,1,1,3273.816
1.0,24,576,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,43,1849,12,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,9258.505
1.0,33,1089,8,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,32,1024,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,9840.588
1.0,44,1936,10,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,34,1156,11,1,1,0,0,150.4902,1,0.0,0,150.4902,1,2,1,11467.86
1.0,33,1089,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,24,576,9,1,1,0,0,3382.624,1,4856.7,1,-1474.076,1,1,1,2877.598
1.0,25,625,11,1,1,0,0,5296.153,1,6355.384,1,-1059.2309999999998,1,1,1,0.0
1.0,28,784,8,1,1,0,0,957.6,1,957.6,1,0.0,1,5,1,6179.236
1.0,30,900,12,0,1,0,0,2528.011,1,3370.681,1,-842.6700000000001,1,1,1,11259.35
1.0,24,576,13,0,1,0,0,13.97838,1,167.7406,1,-153.76222,1,1,1,16414.15
1.0,24,576,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,40,1600,8,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,33,1089,9,1,0,1,0,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,24,576,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,24,576,11,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,17430.9
1.0,28,784,9,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,0.0
1.0,32,1024,7,1,0,1,0,0.0,0,0.0,0,0.0,1,3,1,1752.061
1.0,29,841,9,1,1,0,0,3894.569,1,3894.569,1,0.0,1,3,1,0.0
1.0,24,576,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,3559.109
1.0,34,1156,9,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,5291.701
1.0,27,729,10,1,1,0,0,4030.565,1,4030.565,1,0.0,1,1,1,9730.356
1.0,39,1521,10,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,8022.929
1.0,40,1600,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,543.7814
1.0,29,841,11,1,0,1,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,36,1296,10,1,1,0,0,0.0,0,0.0,0,0.0,1,6,1,10425.33
1.0,53,2809,8,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,2007.301
1.0,30,900,10,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,26,676,9,1,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,31,961,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,14455.06
1.0,34,1156,11,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,17843.98
1.0,37,1369,15,0,1,0,0,2855.121,1,2855.121,1,0.0,1,4,1,12093.38
1.0,36,1296,16,0,1,0,0,0.0,0,0.0,0,0.0,1,3,1,20817.93
1.0,24,576,13,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,26,676,9,1,1,0,0,0.0,0,0.0,0,0.0,1,3,1,10425.33
1.0,28,784,10,1,1,0,0,0.0,0,0.0,0,0.0,1,1,1,11065.98
1.0,22,484,12,0,1,0,0,3883.873,1,1472.855,1,2411.018,1,1,1,0.0
1.0,38,1444,6,1,1,0,0,0.0,0,0.0,0,0.0,1,4,1,11494.5
1.0,25,625,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,10884.25
1.0,30,900,12,0,1,0,0,0.0,0,0.0,0,0.0,1,2,1,0.0
1.0,31,961,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,11315.32
1.0,36,1296,11,1,0,1,0,0.0,0,0.0,0,0.0,1,4,1,0.0
1.0,30,900,12,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,0.0
1.0,38,1444,14,0,1,0,0,0.0,0,0.0,0,0.0,1,1,1,1530.162
1.0,37,1369,10,1,0,1,0,0.0,0,0.0,0,0.0,1,3,1,9544.456
