"train","age","educ","black","hisp","married","re74","re75","unem75","unem74","re78"
0,22,10,1,0,1,21.5519008636475,25.0645008087158,0,0,31.0323009490967
0,54,9,1,0,0,21.5519008636475,30.4354991912842,0,0,33.9876976013184
0,30,10,1,0,1,22.335599899292,0,1,0,121.174003601074
0,49,4,1,0,1,22.9685001373291,28.6451988220215,0,0,22.165901184082
0,33,10,1,0,1,23.5111999511719,12.5322999954224,0,0,18.4715995788574
0,52,8,1,0,0,23.5111999511719,15.2177000045776,0,0,7.09309005737305
0,36,7,1,0,1,23.5111999511719,21.4839000701904,0,0,13.2995004653931
0,51,8,1,0,1,23.5111999511719,23.2741985321045,0,0,23.6436004638672
0,50,8,1,0,1,23.7070999145508,28.9137001037598,0,0,31.0323009490967
0,44,11,1,0,1,24.294900894165,35.8064994812012,0,0,29.554500579834
0,44,11,1,0,1,24.294900894165,35.8064994812012,0,0,29.554500579834
0,35,9,1,0,1,24.6868000030518,16.8290004730225,0,0,20.392599105835
0,52,7,1,0,0,25.4705009460449,17.9032001495361,0,0,25.1214008331299
0,46,8,1,0,1,25.4705009460449,21.4839000701904,0,0,11.3902997970581
0,44,3,1,0,1,25.4705009460449,21.4839000701904,0,0,26.599100112915
0,40,10,1,0,0,25.4705009460449,23.2741985321045,0,0,20.6881999969482
0,26,8,1,0,1,25.4705009460449,23.2741985321045,0,0,23.6436004638672
0,35,9,1,0,1,26.1346988677979,24.1694011688232,0,0,26.599100112915
0,51,10,1,0,1,27.0379009246826,21.4839000701904,0,0,26.8945999145508
0,51,10,1,0,1,27.4296989440918,25.0645008087158,0,0,24.3824996948242
0,41,7,1,0,1,27.4296989440918,26.7080001831055,0,0,14.7772998809814
0,39,8,1,0,1,27.4296989440918,26.8548011779785,0,0,28.0768013000488
0,48,10,1,0,1,27.4296989440918,30.4354991912842,0,0,29.554500579834
0,48,10,1,0,1,27.4296989440918,30.4354991912842,0,0,29.554500579834
0,49,6,1,0,1,27.4296989440918,34.0161018371582,0,0,32.5099983215332
0,46,9,1,0,1,28.6053009033203,32.2257995605469,0,0,41.3763008117676
0,45,9,1,0,1,28.8639011383057,26.8548011779785,0,0,36.9431991577148
0,37,11,1,0,1,29.3889999389648,21.4839000701904,0,0,13.063099861145
0,36,11,1,0,0,29.3889999389648,25.9829998016357,0,0,45.8095016479492
0,47,10,1,0,1,29.3889999389648,26.8548011779785,0,0,0
0,47,10,1,0,1,29.3889999389648,26.8548011779785,0,0,0
0,19,11,1,0,0,29.7259998321533,8.80659961700439,0,0,9.4574499130249
0,32,10,1,0,1,30.9309005737305,35.8064994812012,0,0,38.125301361084
0,51,11,1,0,1,31.3483009338379,21.4839000701904,0,0,26.007999420166
0,42,6,1,0,1,31.3483009338379,28.6451988220215,0,0,20.6881999969482
0,42,5,1,0,1,31.3483009338379,32.2257995605469,0,0,23.6436004638672
0,55,7,1,0,1,32.5041999816895,26.8548011779785,0,0,31.9188995361328
0,55,7,1,0,1,32.5041999816895,26.8548011779785,0,0,31.9188995361328
0,51,8,1,0,1,33.2996978759766,25.0645008087158,0,0,25.1214008331299
0,55,2,1,0,1,33.3074989318848,20.9468002319336,0,0,28.0768013000488
0,51,8,1,0,1,35.2667999267578,25.0645008087158,0,0,1.18218004703522
0,52,8,1,0,1,35.2667999267578,33.1209983825684,0,0,44.147102355957
0,41,8,1,0,1,36.6912002563477,32.8881988525391,0,0,42.2630004882812
0,48,8,1,0,1,37.2261009216309,26.8548011779785,0,0,30.5696983337402
0,48,8,1,0,1,37.2261009216309,26.8548011779785,0,0,30.5696983337402
0,47,12,0,0,0,0,0,1,1,0
0,44,12,0,0,0,0,0,1,1,0
0,54,12,0,0,1,0,0,1,1,0
0,55,12,0,1,1,0,0,1,1,0
0,47,12,0,0,1,0,0,1,1,0
0,44,12,0,0,1,0,0,1,1,0
0,49,14,0,0,1,0,0,1,1,0
0,55,14,0,0,1,0,0,1,1,0
0,34,16,0,0,1,0,0,1,1,11.8218002319336
0,55,13,0,1,1,0,0,1,1,0
0,52,12,0,0,1,0,0,1,1,0
0,52,15,0,0,1,0,0,1,1,0
0,30,16,0,0,1,0,0,1,1,0
0,21,12,0,0,0,0,0,1,1,0
0,30,17,0,0,0,0,0,1,1,0
0,44,12,0,0,1,0,0,1,1,0
0,46,12,0,0,0,0,0,1,1,0
0,53,17,0,0,1,0,0,1,1,0
0,26,16,0,0,0,0,0,1,1,9.01412963867188
0,49,12,0,0,1,0,0,1,1,13.2995004653931
0,39,15,0,0,1,0,0,1,1,1.92104005813599
0,26,17,0,0,1,0,0,1,1,11.8218002319336
0,32,16,0,0,1,0,0,1,1,0
0,34,12,0,0,1,0,0,1,1,0
0,31,14,0,0,1,0,0,1,1,0
0,39,17,0,1,1,0,0,1,1,8.86636066436768
0,40,17,0,0,1,0,0,1,1,0
0,31,12,0,0,1,0,0,1,1,0
0,27,13,0,0,1,0,0,1,1,28.0768013000488
0,48,12,0,0,1,0,0,1,1,0
0,41,13,0,0,1,0,0,1,1,0
0,26,14,0,0,0,0,0,1,1,0
0,50,17,0,0,0,0,0,1,1,0
0,48,12,0,0,1,0,0,1,1,12.9300994873047
0,45,16,0,0,1,0,0,1,1,0
0,37,13,0,0,1,0,0,1,1,0
0,33,12,0,0,1,0,0,1,1,0
0,31,12,0,0,1,0,0,1,1,0
0,44,13,0,0,1,0,0,1,1,0
0,28,17,0,0,1,0,0,1,1,0
0,30,17,0,0,1,0,0,1,1,0
0,42,16,0,0,1,0,0,1,1,0
0,30,12,0,0,1,0,0,1,1,0
0,27,16,0,0,1,0,0,1,1,0
0,37,12,0,0,1,0,0,1,1,0
0,37,12,0,0,1,0,0,1,1,0
0,45,12,0,0,1,0,0,1,1,22.165901184082
0,35,16,0,0,1,0,0,1,1,0
0,37,17,0,0,1,0,0,1,1,66.4977035522461
0,27,17,0,0,1,0,0,1,1,0
0,47,14,0,0,1,0,0,1,1,0
0,48,12,0,0,1,0,0,1,1,0
0,42,12,0,0,1,0,0,1,1,0
0,43,12,0,0,1,0,0,1,1,0
0,46,12,0,0,1,0,0,1,1,0
0,46,12,0,0,1,0,0,1,1,0
0,46,12,0,0,1,0,0,1,1,0
0,29,16,0,0,1,0,0,1,1,8.39644050598145
0,39,13,0,0,1,0,0,1,1,0
0,32,12,0,0,1,0,0,1,1,0
0,48,16,0,0,1,0,0,1,1,0
0,48,16,0,0,1,0,0,1,1,0
0,41,13,0,0,1,0,0,1,1,0
0,42,13,0,0,1,0,0,1,1,0
0,42,13,0,0,1,0,0,1,1,0
0,42,13,0,0,1,0,0,1,1,0
0,54,13,0,0,1,0,0,1,1,0
0,29,14,0,0,1,0,0,1,1,0
0,54,12,0,0,1,0,0,1,1,0
0,54,12,0,0,1,0,0,1,1,0
0,26,14,0,0,1,0,0,1,1,0
0,43,17,0,0,1,0,0,1,1,36.9431991577148
0,54,12,0,0,1,0,0,1,1,0
0,37,12,0,0,1,0,0,1,1,0
0,54,16,0,0,1,0,0,1,1,0
0,48,17,0,0,1,0,0,1,1,0
0,44,12,0,0,1,0,0,1,1,0
0,54,12,0,0,1,0,0,1,1,0
0,38,12,0,0,1,0,0,1,1,0
0,37,13,0,0,1,0,0,1,1,0
0,27,17,0,0,1,0,0,1,1,0
0,51,12,0,0,1,0,0,1,1,0
0,39,12,0,0,1,0,0,1,1,0
0,55,14,0,0,1,0,0,1,1,0
0,54,13,0,0,1,0,0,1,1,0
0,54,13,0,0,1,0,0,1,1,0
0,34,12,0,0,1,0,0,1,1,0
0,50,14,0,0,1,0,0,1,1,0
0,50,12,0,0,1,0,0,1,1,0
0,21,14,0,1,0,0,0.0716129019856453,0,1,3.65737009048462
0,26,12,0,0,1,0,0.0716129019856453,0,1,0
0,21,13,0,0,0,0,0.692855000495911,0,1,2.65990996360779
0,23,16,0,0,1,0,1.52177000045776,0,1,0
0,21,15,0,0,0,0,3.22258019447327,0,1,14.7772998809814
0,23,14,0,0,0,0,3.4016101360321,0,1,5.31981992721558
0,27,16,0,0,1,0,4.83386993408203,0,1,0
0,25,12,0,0,1,0,5.72902965545654,0,1,26.599100112915
0,27,17,0,0,0,0,6.0871000289917,0,1,7.38862991333008
0,55,12,0,0,1,0,6.26612997055054,0,1,10.3440999984741
0,20,12,0,0,1,0,7.16129016876221,0,1,0
0,18,12,0,0,1,0,8.05644989013672,0,1,19.2103996276855
0,27,12,0,0,1,0,8.23548030853271,0,1,20.6881999969482
0,28,16,0,0,1,0,8.95161056518555,0,1,36.9431991577148
0,36,12,0,0,1,0,10.7419004440308,0,1,0
0,27,13,0,0,1,0,16.1128997802734,0,1,29.554500579834
0,45,17,0,0,1,0,16.1128997802734,0,1,17.7326984405518
0,45,17,0,0,1,0,16.1128997802734,0,1,17.7326984405518
0,45,17,0,0,1,0,16.1128997802734,0,1,17.7326984405518
0,31,12,0,0,1,0,17.9032001495361,0,1,0
0,34,12,0,0,1,0,17.9032001495361,0,1,63.5421981811523
0,34,12,0,0,1,0,17.9032001495361,0,1,63.5421981811523
0,47,14,0,0,1,0,17.9032001495361,0,1,22.165901184082
0,35,16,0,0,1,0,19.6935005187988,0,1,17.7326984405518
0,43,17,0,0,1,0,21.161600112915,0,1,29.554500579834
0,29,15,0,0,0,0,21.4839000701904,0,1,22.31369972229
0,31,12,0,0,1,0,21.4839000701904,0,1,20.6881999969482
0,52,12,0,0,1,0,21.4839000701904,0,1,22.165901184082
0,22,16,0,0,0,0,22.5580997467041,0,1,32.5099983215332
0,53,15,0,0,1,0,24.1694011688232,0,1,28.0768013000488
0,29,17,0,0,1,0,25.9596996307373,0,1,36.8987998962402
0,31,13,0,0,1,0,25.9596996307373,0,1,39.8986015319824
0,35,12,0,0,1,0,26.1386985778809,0,1,29.554500579834
0,29,16,0,0,1,0,26.8548011779785,0,1,23.6436004638672
0,39,12,0,0,1,0,28.6451988220215,0,1,31.0323009490967
0,37,14,0,0,1,0,32.2257995605469,0,1,0
0,30,14,0,0,1,0,32.2257995605469,0,1,22.165901184082
0,43,17,0,0,1,0,42.2516021728516,0,1,41.3763008117676
0,32,17,0,0,1,0,46.548397064209,0,1,39.8986015319824
0,44,12,0,0,1,0,71.6128997802734,0,1,81.2750015258789
0,32,16,0,0,1,0.577984035015106,6.91064977645874,0,0,18.6089992523193
0,22,13,0,0,0,0.783706963062286,0,1,0,2.3052499294281
0,35,15,0,0,1,0.979632973670959,0.537096977233887,0,0,0
0,26,15,0,0,0,0.979632973670959,1.87984001636505,0,0,3.25099992752075
0,29,17,0,0,1,0.979632973670959,8.95161056518555,0,0,0
0,19,12,0,0,1,1.15401005744934,8.59354972839355,0,0,26.599100112915
0,48,16,0,0,1,1.24021995067596,1.46626996994019,0,0,1.15262997150421
0,48,16,0,0,1,1.24021995067596,1.46626996994019,0,0,1.15262997150421
0,24,17,0,0,1,1.37149000167847,0,1,0,24.8257999420166
0,27,16,0,0,1,1.46944999694824,1.25322997570038,0,0,4.36372995376587
0,21,14,0,0,0,1.50668001174927,2.68547987937927,0,0,11.0829000473022
0,53,13,0,0,1,1.56740999221802,3.93870997428894,0,0,4.72873020172119
0,53,13,0,0,1,1.56740999221802,3.93870997428894,0,0,4.72873020172119
0,53,16,0,0,1,1.66538000106812,0,1,0,2.9554500579834
0,22,15,0,0,1,1.76333999633789,5.37097024917603,0,0,22.165901184082
0,21,15,0,0,0,1.76333999633789,9.66773986816406,0,0,4.13762998580933
0,30,12,0,0,1,1.95927000045776,1.79031991958618,0,0,1.47773003578186
0,27,16,0,0,1,1.95927000045776,17.5451984405518,0,0,21.4270000457764
0,22,15,0,0,0,1.96710002422333,2.86452007293701,0,0,5.02427005767822
0,23,13,0,0,1,2.15518999099731,5.37097024917603,0,0,11.3784999847412
0,33,12,0,0,1,2.35112023353577,0,1,0,2.77074003219604
0,24,13,0,0,0,2.35112023353577,3.12768983840942,0,0,14.7772998809814
0,22,16,0,0,0,2.35112023353577,23.2741985321045,0,0,25.8601989746094
0,19,12,0,0,1,2.54704999923706,10.7419004440308,0,0,0
0,22,15,0,0,1,2.54704999923706,17.1870994567871,0,0,25.8601989746094
0,43,14,0,0,1,2.64500999450684,0,1,0,6.99259996414185
0,39,12,0,0,1,2.74296998977661,7.16129016876221,0,0,11.8218002319336
0,19,14,0,0,0,2.93889999389648,3.22258019447327,0,0,0
0,26,17,0,0,1,2.93889999389648,12.5322999954224,0,0,23.6436004638672
0,18,12,0,0,1,3.13482999801636,11.1000003814697,0,0,20.6881999969482
0,23,15,0,0,1,3.32096004486084,2.50644993782043,0,0,9.97465038299561
0,27,12,0,0,1,3.52667999267578,0,1,0,5.91091012954712
0,29,17,0,0,1,3.52667999267578,15.2177000045776,0,0,24.3824996948242
0,27,12,0,0,1,3.72260999679565,0.254225999116898,0,0,1.09056007862091
0,27,15,0,0,1,3.72260999679565,4.65483999252319,0,0,19.2103996276855
0,22,12,0,0,1,3.91852998733521,15.3968000411987,0,0,39.8986015319824
0,26,17,0,0,0,4.17324018478394,11.6370992660522,0,0,9.4574499130249
0,20,12,0,0,1,4.31038999557495,0,1,0,4.43318033218384
0,30,17,0,0,1,4.31038999557495,4.2967700958252,0,0,22.4762001037598
0,42,16,0,0,0,4.39855003356934,17.9032001495361,0,0,16.2549991607666
0,21,14,0,0,1,4.5063099861145,9.30967998504639,0,0,23.0524997711182
0,25,16,0,0,1,4.6042799949646,2.95403003692627,0,0,0
0,27,15,0,0,1,4.70224046707153,0,1,0,0
0,26,17,0,0,1,4.70224046707153,19.6935005187988,0,0,26.599100112915
0,29,16,0,0,1,4.80019998550415,17.1870994567871,0,0,23.6436004638672
0,20,12,0,0,0,4.81195974349976,0.716129004955292,0,0,0
0,52,12,0,0,1,4.89816999435425,0,1,0,0
0,23,17,0,0,0,4.89816999435425,2.14838981628418,0,0,33.9876976013184
0,21,14,0,0,1,4.89816999435425,7.16129016876221,0,0,17.1415996551514
0,24,16,0,0,0,4.89816999435425,8.95161056518555,0,0,17.7326984405518
0,30,17,0,0,1,4.89816999435425,12.0847005844116,0,0,5.17203998565674
0,25,17,0,0,0,4.99612998962402,17.4144992828369,0,0,5.03017997741699
0,21,12,0,0,1,5.0940899848938,6.80322980880737,0,0,7.38862991333008
0,28,12,0,0,1,5.0940899848938,10.7419004440308,0,0,9.01412963867188
0,20,12,0,0,1,5.18225955963135,6.26612997055054,0,0,15.2441997528076
0,36,16,0,0,0,5.29001998901367,4.83386993408203,0,0,5.31981992721558
0,47,12,0,0,1,5.86800003051758,9.51376914978027,0,0,5.31981992721558
0,24,16,0,0,1,5.87779998779297,4.83386993408203,0,0,33.9876976013184
0,25,17,0,0,1,5.87779998779297,10.5629005432129,0,0,30.1013011932373
0,21,16,0,0,1,5.87779998779297,10.5629005432129,0,0,16.9939002990723
0,26,14,0,0,1,5.87779998779297,13.4274005889893,0,0,31.0323009490967
0,20,13,0,1,1,6.07372999191284,10.0257997512817,0,0,27.3379001617432
0,27,14,0,0,1,6.26964998245239,0,1,0,26.007999420166
0,26,12,0,0,0,6.26964998245239,11.6370992660522,0,0,10.3440999984741
0,23,17,0,0,1,6.36761999130249,5.37097024917603,0,0,0
0,21,12,0,0,1,6.66150999069214,12.5322999954224,0,0,25.1214008331299
0,28,14,0,0,1,6.73988008499146,7.87741994857788,0,0,13.7429008483887
0,25,14,0,0,0,6.85742998123169,1.79031991958618,0,0,0
0,30,12,0,0,1,6.85742998123169,3.22258019447327,0,0,3.25099992752075
0,22,13,0,0,0,6.85742998123169,6.26612997055054,0,0,17.3633003234863
0,23,16,0,0,1,6.85742998123169,14.143500328064,0,0,22.165901184082
0,19,13,0,0,0,6.85742998123169,15.2177000045776,0,0,17.7326984405518
0,21,14,0,0,1,6.9749903678894,11.4079008102417,0,0,17.1415996551514
0,29,17,0,0,1,7.05335998535156,7.16129016876221,0,0,8.86636066436768
0,27,16,0,0,1,7.05335998535156,11.6370992660522,0,0,25.1214008331299
0,28,15,0,0,1,7.24928998947144,15.2177000045776,0,0,9.16190052032471
0,26,12,0,0,1,7.40602970123291,0,1,0,2.9554500579834
0,54,12,0,0,1,7.44520998001099,0,1,0,0
0,27,15,0,0,1,7.44520998001099,10.7419004440308,0,0,18.4715995788574
0,26,13,0,0,0,7.44913005828857,5.72902965545654,0,0,9.60521984100342
0,21,12,0,0,1,7.5235800743103,7.93471002578735,0,0,0
0,21,13,0,0,1,7.68815994262695,12.7434997558594,0,0,11.0829000473022
0,22,13,0,0,0,7.73909997940063,3.7596800327301,0,0,16.2549991607666
0,27,16,0,0,0,7.83706998825073,0,1,0,0
0,37,15,0,1,1,7.83706998825073,0.179031997919083,0,0,11.8218002319336
0,33,13,0,0,0,7.83706998825073,3.58064985275269,0,0,16.2549991607666
0,28,12,0,0,1,7.83706998825073,4.47581005096436,0,0,15.6639003753662
0,24,12,0,0,0,7.83706998825073,5.37097024917603,0,0,5.91091012954712
0,22,12,0,0,0,7.83706998825073,7.49786996841431,0,0,17.7326984405518
0,23,12,0,0,1,7.83706998825073,8.95161056518555,0,0,12.0581998825073
0,19,12,0,1,1,7.83706998825073,12.5322999954224,0,0,13.2995004653931
0,27,14,0,0,0,7.83706998825073,14.3225994110107,0,0,16.2549991607666
0,22,16,0,0,1,7.83706998825073,16.1128997802734,0,0,16.2549991607666
0,42,12,0,0,1,7.83706998825073,16.1128997802734,0,0,15.5160999298096
0,20,13,0,0,0,7.83706998825073,17.4915008544922,0,0,2.21659016609192
0,29,13,0,0,0,7.95853996276855,0,1,0,0
0,19,12,0,0,1,8.05455017089844,9.30967998504639,0,0,11.9637002944946
0,26,12,0,0,1,8.22891998291016,13.606499671936,0,0,11.9695997238159
0,21,16,0,0,0,8.22891998291016,22.378999710083,0,0,27.3379001617432
0,29,12,0,0,1,8.38957977294922,5.90806007385254,0,0,14.4816999435425
0,25,12,0,0,0,8.68346977233887,9.13065052032471,0,0,15.8116998672485
0,21,12,0,0,1,8.81669998168945,5.72902965545654,0,0,18.0961990356445
0,22,12,0,0,1,8.81669998168945,9.93986988067627,0,0,15.4865999221802
0,22,12,0,0,1,8.81669998168945,10.7419004440308,0,0,19.6538009643555
0,18,12,0,0,0,8.81669998168945,14.3225994110107,0,0,22.165901184082
0,25,12,0,0,1,8.81669998168945,16.1128997802734,0,0,26.599100112915
0,21,13,0,0,1,8.81669998168945,17.9032001495361,0,0,28.2245998382568
0,27,12,0,0,1,8.81669998168945,44.7581024169922,0,0,0
0,23,12,0,0,1,8.8402099609375,7.16129016876221,0,0,10.4165000915527
0,21,12,0,0,1,8.86763954162598,14.9956998825073,0,0,17.7326984405518
0,31,17,0,0,1,9.01262950897217,29.4650993347168,0,0,39.8172988891602
0,19,12,0,0,1,9.20854949951172,5.55000019073486,0,0,11.5262994766235
0,46,12,0,0,1,9.28496932983398,8.50403022766113,0,0,10.3765993118286
0,24,12,0,0,1,9.37117004394531,2.86452007293701,0,0,2.21659016609192
0,20,13,0,1,0,9.40448093414307,0,1,0,8.27526950836182
0,24,17,0,0,1,9.40448093414307,5.37097024917603,0,0,22.9048004150391
0,23,12,0,0,1,9.40448093414307,9.13065052032471,0,0,11.8218002319336
0,34,12,0,0,1,9.40448093414307,9.16645050048828,0,0,23.4751987457275
0,35,12,0,0,1,9.40448093414307,9.31326007843018,0,0,11.8218002319336
0,23,12,0,0,0,9.40448093414307,11.8339996337891,0,0,16.8460998535156
0,21,12,0,1,1,9.4965705871582,8.77258014678955,0,0,10.5124998092651
0,26,12,0,0,1,9.56122016906738,0,1,0,13.2995004653931
0,23,13,0,0,1,9.6983699798584,8.59354972839355,0,0,23.6436004638672
0,27,12,0,1,1,9.6983699798584,11.2790002822876,0,0,14.0384006500244
0,50,12,0,1,1,9.78849983215332,9.84676933288574,0,0,13.2995004653931
0,25,12,0,0,1,9.79633045196533,2.68547987937927,0,0,25.1214008331299
0,21,13,0,0,1,9.79633045196533,8.59354972839355,0,0,28.7875995635986
0,19,12,0,0,1,9.79633045196533,9.84676933288574,0,0,20.6881999969482
0,20,12,0,0,1,9.79633045196533,10.2047996520996,0,0,29.2590007781982
0,32,12,0,0,1,9.79633045196533,11.4580993652344,0,0,11.8218002319336
0,24,13,0,0,1,9.79633045196533,11.4580993652344,0,0,11.5262994766235
0,26,14,0,0,1,9.79633045196533,13.4274005889893,0,0,20.6881999969482
0,20,12,0,0,1,9.79633045196533,13.4274005889893,0,0,10.7135000228882
0,24,17,0,0,0,9.79633045196533,16.1128997802734,0,0,36.9431991577148
0,21,13,0,0,0,9.79633045196533,16.1128997802734,0,0,20.6881999969482
0,22,12,0,0,0,9.95112037658691,14.3225994110107,0,0,14.7772998809814
0,47,12,0,0,1,9.96875,10.5235004425049,0,0,11.2839002609253
0,22,12,0,0,0,9.99225997924805,15.7547998428345,0,0,19.9493007659912
0,35,12,0,0,1,10.1881999969482,9.30967998504639,0,0,11.8218002319336
0,49,12,0,0,1,10.2312994003296,11.0820999145508,0,0,6.53745985031128
0,23,12,0,0,1,10.2900991439819,10.5629005432129,0,0,9.22101020812988
0,25,17,0,0,1,10.3840999603271,22.0048999786377,0,0,49.4300003051758
0,23,16,0,0,1,10.3840999603271,26.8548011779785,0,0,11.8218002319336
0,34,17,0,0,0,10.5799999237061,7.16129016876221,0,0,5.91091012954712
0,21,12,0,0,1,10.5799999237061,8.05644989013672,0,0,12.1174001693726
0,23,12,0,0,1,10.7760000228882,5.37097024917603,0,0,11.8218002319336
0,23,12,0,0,1,10.7760000228882,7.16129016876221,0,0,16.9939002990723
0,32,17,0,0,0,10.7760000228882,7.16129016876221,0,0,0
0,34,12,0,0,1,10.7760000228882,11.6370992660522,0,0,14.1862001419067
0,29,12,0,0,1,10.7760000228882,12.5322999954224,0,0,25.8601989746094
0,28,14,0,0,1,10.7760000228882,13.4274005889893,0,0,0
0,18,12,0,0,0,10.7760000228882,14.3225994110107,0,0,21.4270000457764
0,25,13,0,0,1,10.7760000228882,16.7395000457764,0,0,18.9666004180908
0,26,17,0,0,1,10.7760000228882,29.182300567627,0,0,35.4653968811035
0,24,12,0,0,0,10.8739004135132,15.7547998428345,0,0,20.1324996948242
0,23,12,0,0,1,10.9718999862671,10.2047996520996,0,0,31.0323009490967
0,23,16,0,0,0,10.9718999862671,18.7984008789062,0,0,20.9245986938477
0,46,12,0,0,1,11.167799949646,7.16129016876221,0,0,17.7326984405518
0,41,12,0,0,1,11.167799949646,10.7419004440308,0,0,12.4128999710083
0,19,12,0,0,1,11.201099395752,14.143500328064,0,0,24.3381996154785
0,29,12,0,0,1,11.2599000930786,9.04113006591797,0,0,26.599100112915
0,22,12,0,0,1,11.3636999130249,4.65483999252319,0,0,13.2995004653931
0,21,12,0,0,0,11.3636999130249,9.66773986816406,0,0,13.2995004653931
0,27,12,0,0,1,11.3636999130249,12.5322999954224,0,0,4.13762998580933
0,37,12,0,0,1,11.4304008483887,11.3720998764038,0,0,8.86636066436768
0,44,12,0,0,1,11.559700012207,7.34031963348389,0,0,27.7813014984131
0,38,16,0,0,1,11.559700012207,7.87741994857788,0,0,17.7326984405518
0,34,12,0,0,1,11.7555999755859,0,1,0,11.8218002319336
0,49,12,0,0,0,11.7555999755859,0,1,0,0
0,23,12,0,0,1,11.7555999755859,0,1,0,17.7326984405518
0,43,12,0,0,1,11.7555999755859,0,1,0,0.295545011758804
0,28,16,0,0,0,11.7555999755859,6.44516038894653,0,0,0
0,53,12,0,0,1,11.7555999755859,9.89332008361816,0,0,5.17203998565674
0,21,12,0,0,1,11.7555999755859,10.2047996520996,0,0,12.5607004165649
0,21,12,0,0,1,11.7555999755859,10.7419004440308,0,0,6.64976978302002
0,24,12,0,0,1,11.7555999755859,11.0749006271362,0,0,13.7429008483887
0,21,12,0,0,0,11.7555999755859,11.6370992660522,0,0,10.0485000610352
0,23,14,0,0,1,11.7555999755859,11.6370992660522,0,0,25.1214008331299
0,28,12,0,0,1,11.7555999755859,12.5322999954224,0,0,0
0,28,12,0,0,1,11.7555999755859,12.5322999954224,0,0,0
0,25,17,0,0,1,11.7555999755859,12.6217994689941,0,0,28.963399887085
0,23,13,0,0,1,11.7555999755859,13.4274005889893,0,0,16.2549991607666
0,30,12,0,0,1,11.7555999755859,13.6350994110107,0,0,26.599100112915
0,23,12,0,0,1,11.7555999755859,13.7854995727539,0,0,14.1862001419067
0,26,12,0,0,1,11.7555999755859,14.3225994110107,0,0,20.6881999969482
0,26,12,0,0,1,11.7555999755859,14.3225994110107,0,0,17.7326984405518
0,22,12,0,0,1,11.7555999755859,14.465799331665,0,0,18.1021995544434
0,28,16,0,0,1,11.7555999755859,15.2177000045776,0,0,20.6881999969482
0,24,16,0,0,1,11.7555999755859,16.1128997802734,0,0,31.0323009490967
0,19,12,0,0,0,11.7555999755859,19.3355007171631,0,0,16.2549991607666
0,38,14,0,0,1,11.7555999755859,19.6935005187988,0,0,0
0,38,14,0,0,0,11.7555999755859,21.4839000701904,0,0,7.38862991333008
0,45,12,0,0,1,11.7712993621826,11.2700996398926,0,0,16.8224010467529
0,31,16,0,0,1,11.7849998474121,9.84676933288574,0,0,5.39074993133545
0,25,14,0,0,1,11.9730997085571,14.3225994110107,0,0,14.7772998809814
0,22,12,0,0,1,12.0515003204346,16.0251998901367,0,0,13.1518001556396
0,36,12,0,0,1,12.147500038147,13.9645004272461,0,0,13.2995004653931
0,27,12,0,0,1,12.147500038147,14.3225994110107,0,0,20.1429004669189
0,33,12,0,0,1,12.147500038147,16.1128997802734,0,0,24.3824996948242
0,27,12,0,0,1,12.147500038147,23.2741985321045,0,0,26.599100112915
0,46,12,0,0,1,12.3434000015259,11.6370992660522,0,0,11.2307004928589
0,23,14,0,0,1,12.3434000015259,12.5322999954224,0,0,14.1862001419067
0,25,16,0,0,1,12.3434000015259,13.606499671936,0,0,21.4270000457764
0,27,14,0,0,1,12.4197998046875,16.8290004730225,0,0,25.1790008544922
0,49,16,0,0,1,12.503999710083,12.3531999588013,0,0,12.5607004165649
0,22,12,0,0,1,12.5392999649048,12.5322999954224,0,0,14.3694000244141
0,28,16,0,0,1,12.5725994110107,21.4839000701904,0,0,23.4959011077881
0,22,13,0,0,0,12.7351999282837,12.5322999954224,0,0,17.7326984405518
0,23,17,0,0,0,12.7351999282837,14.3225994110107,0,0,28.0768013000488
0,26,12,0,0,1,12.7351999282837,14.3225994110107,0,0,14.9250001907349
0,22,12,0,0,0,12.7351999282837,16.1128997802734,0,0,21.1315002441406
0,31,14,0,0,1,12.7351999282837,17.7241992950439,0,0,29.8500995635986
0,31,14,0,0,1,12.7351999282837,17.7241992950439,0,0,29.8500995635986
0,54,12,0,0,1,12.7351999282837,17.8943004608154,0,0,19.3434009552002
0,19,13,0,0,1,12.7351999282837,19.6935005187988,0,0,28.8156986236572
0,26,17,0,0,1,12.7351999282837,25.0645008087158,0,0,26.599100112915
0,28,12,0,0,1,12.8135995864868,7.16129016876221,0,0,16.2549991607666
0,20,12,0,0,1,12.9312000274658,2.36322999000549,0,0,14.7772998809814
0,26,12,0,0,1,12.9312000274658,11.1000003814697,0,0,22.165901184082
0,25,17,0,0,1,12.9350996017456,22.378999710083,0,0,36.9431991577148
0,24,12,0,0,1,13.0290994644165,13.9645004272461,0,0,41.5713996887207
0,22,12,0,0,1,13.1270999908447,8.95161056518555,0,0,13.5950994491577
0,27,17,0,0,1,13.1270999908447,10.7419004440308,0,0,29.554500579834
0,26,12,0,0,1,13.1270999908447,12.1742000579834,0,0,12.6877994537354
0,19,12,0,0,1,13.1270999908447,12.5322999954224,0,0,24.3824996948242
0,29,17,0,0,1,13.1270999908447,19.6935005187988,0,0,0
0,20,12,0,0,1,13.2445993423462,8.77258014678955,0,0,17.289400100708
0,25,12,0,0,1,13.2917003631592,14.2025995254517,0,0,14.7772998809814
